isogroup61889_g1	GO:0005581;GO:0005737;GO:0005615;GO:0005578;GO:0016477;GO:0090103;GO:0090177;GO:0060122;GO:0090090;GO:0043932;GO:0045669;GO:0033690;GO:0032092;GO:0060071
isogroup105484_g1	GO:0005737;GO:0010494;GO:0030529;GO:0005634;GO:0000166;GO:0008143;GO:0044822;GO:0008266;GO:0007596;GO:0006401;GO:0006396;GO:0006412
isogroup45355_g1	GO:0005887;GO:0008076;GO:0015269;GO:0015459;GO:0001508;GO:0005513;GO:0019228;GO:0071805;GO:0006813;GO:0007268
isogroup59768_g3	
isogroup93862_g1	GO:0032281;GO:0032279;GO:0030054;GO:0043198;GO:0043197;GO:0016020;GO:0005654;GO:0043204;GO:0005886;GO:0014069;GO:0045211;GO:0043083;GO:0043195;GO:0004971;GO:0005234;GO:0060992
isogroup60870_g1	GO:0005576;GO:0020037;GO:0004601;GO:0042744;GO:0006955;GO:0006979
isogroup49780_g1	GO:0016021;GO:0005887;GO:0022891;GO:0006915;GO:0006811
isogroup50317_g1	GO:0005829;GO:0016020;GO:0005802;GO:0005525;GO:0007369;GO:0043001;GO:0034067;GO:0042147;GO:0007264
isogroup58781_g1	GO:0005737;GO:0005829;GO:0031901;GO:0010008;GO:0070062;GO:0019898;GO:0030027;GO:0016020;GO:0043234;GO:0030904;GO:0030905;GO:0005154;GO:0005158;GO:1990460;GO:0035091;GO:0046982;GO:0042803;GO:1990459;GO:0034498;GO:0006897;GO:0006886;GO:0072673;GO:0051259;GO:0042147;GO:0016050
isogroup61127_g3	GO:0005783;GO:0005788;GO:0042470;GO:0003756;GO:0045454
isogroup58764_g1	GO:0005938;GO:0005813;GO:0005737;GO:0005730;GO:0005654;GO:0005634;GO:0000977;GO:0051301;GO:0071500;GO:0048839;GO:0007067;GO:0010629;GO:0045787;GO:0008284;GO:1904031;GO:0050679;GO:0010971;GO:0010628;GO:1904120;GO:0033138;GO:0010800;GO:0051897;GO:0010468;GO:1901858;GO:0051881;GO:0010821;GO:1902882;GO:0061418;GO:0006351
isogroup36442_g1	GO:0009897;GO:0070062;GO:0005887;GO:0005886;GO:0030246;GO:0005178;GO:0046872;GO:0007219;GO:0002925;GO:0051712;GO:0051000;GO:0051770
isogroup62541_g1	GO:0005634;GO:0003677;GO:0046872;GO:0003700;GO:0006355;GO:0006351
isogroup140424_g1	GO:0031463;GO:0005737;GO:0005856;GO:0030425;GO:0043025;GO:0007628;GO:0021680;GO:0016358;GO:0007626;GO:0016567
isogroup62482_g2	GO:0012505;GO:0005622;GO:0016020;GO:0017048;GO:0005089;GO:0007264
isogroup50434_g1	GO:0048476;GO:0005634;GO:0008821;GO:0003677;GO:0046872;GO:0006310;GO:0006281
isogroup125950_g1	
isogroup47265_g1	GO:0000776;GO:0005634;GO:0034508
isogroup51120_g1	GO:0045177;GO:0016324;GO:0005903;GO:0005905;GO:0005737;GO:0030139;GO:0005783;GO:0005768;GO:0070062;GO:0005794;GO:0005765;GO:0005509;GO:0031419;GO:0042803;GO:0004872;GO:0008203;GO:0042953;GO:0006898
isogroup118624_g1	GO:0005737;GO:0050750
isogroup44291_g1	GO:0005789;GO:0016021;GO:0005509;GO:0005506;GO:0031418;GO:0016706;GO:0045646
isogroup55927_g1	GO:0005829;GO:0005783;GO:0005789;GO:0016021;GO:0016020;GO:0031965;GO:0005886;GO:0001671;GO:0003677;GO:0045861;GO:0006457;GO:0050708;GO:0006417
isogroup45665_g1	GO:0005813;GO:0005737;GO:0030286;GO:0016020;GO:0005874;GO:0016459;GO:0005634;GO:0008092;GO:0003774;GO:0007017;GO:0008039;GO:0006810
isogroup26801_g1	
isogroup59838_g2	GO:0070062;GO:0016021;GO:0016020;GO:0005741;GO:0005742;GO:0005739;GO:0008320;GO:0016236;GO:0006626
isogroup55245_g1	GO:0005885;GO:0005737;GO:0070062;GO:0036195;GO:0051015;GO:0034314
isogroup43990_g1	GO:0030424;GO:0045178;GO:0005938;GO:0005737;GO:0016020;GO:0005874;GO:0043204;GO:0005886;GO:0005819;GO:0005524;GO:0004672;GO:0004697;GO:0004674;GO:0004702;GO:0006915;GO:0048036;GO:0035329;GO:0036335;GO:0016319;GO:0046621;GO:0030707;GO:0045807;GO:0035332;GO:0006468;GO:0035330;GO:0042220;GO:0045471;GO:0035094;GO:0019233;GO:0030431;GO:0001894
isogroup53608_g2	GO:0016593;GO:0005779;GO:0016020;GO:0005778;GO:0005777;GO:0008270;GO:0006635;GO:0050680;GO:0048147;GO:0000122;GO:0031648;GO:0016558;GO:0000038
isogroup62748_g1	GO:0042641;GO:0005524;GO:0005525;GO:0004721;GO:0004674;GO:0000281;GO:0006470;GO:0007264;GO:0035176
isogroup55200_g1	GO:0019012
isogroup32724_g1	GO:0016021;GO:0005887;GO:0015173;GO:0015349;GO:0005215;GO:0034220
isogroup62863_g4	GO:0000932;GO:0030529;GO:0035068;GO:0005739;GO:0005845;GO:0005634;GO:0005844;GO:0016442;GO:0070578;GO:0070551;GO:0046872;GO:0035198;GO:0000340;GO:0035197;GO:0030154;GO:0031047;GO:0035278;GO:0035279;GO:0045947;GO:1900153;GO:0060213;GO:0031054;GO:0006355;GO:0006351
isogroup62528_g3	GO:0005789;GO:0033116;GO:0000139;GO:0016021;GO:0005537;GO:0046872;GO:0006888;GO:0015031
isogroup60041_g2	GO:0016023;GO:0016021;GO:0005886;GO:0012506;GO:0007275;GO:0016055
isogroup184030_g1	GO:0005634;GO:0043565;GO:0001502;GO:0035726;GO:0021516;GO:0021889;GO:0007389;GO:0045595;GO:0010468;GO:0006355;GO:0006351
isogroup43808_g2	GO:0005576
isogroup57252_g1	GO:0016021;GO:0005886;GO:0015574;GO:0015771
isogroup54600_g1	GO:0005737;GO:0005576;GO:0016020;GO:0005509;GO:0007155
isogroup45284_g1	GO:0030425;GO:0005794;GO:0005887;GO:0043204;GO:0005791;GO:0004993;GO:0007420;GO:0019933;GO:0007187;GO:0021766;GO:0032355
isogroup59728_g1	GO:0012505;GO:0019898;GO:0005543
isogroup59741_g1	GO:0005730;GO:0034455;GO:0044822;GO:0030490;GO:1901838;GO:0006351
isogroup60443_g4	
isogroup57205_g2	GO:0005789;GO:0016021;GO:0005507;GO:0016715
isogroup62398_g1	GO:0005737;GO:0005829;GO:0005794;GO:0005654;GO:0005634;GO:0005123;GO:0006919;GO:0006974;GO:0006977;GO:0043066;GO:0043065;GO:1902043;GO:0051092;GO:0042981;GO:0007165
isogroup57572_g1	GO:0005829;GO:0005795;GO:0005634;GO:0008289;GO:0043130;GO:0007030;GO:0061025;GO:0031468;GO:0043161
isogroup52969_g1	GO:0005737;GO:0031011;GO:0005730;GO:0005634;GO:0005886;GO:0046872;GO:0006338;GO:0006310;GO:0006281;GO:0006355;GO:0006351
isogroup22515_g1	GO:0005887;GO:0005886;GO:0004930;GO:0004435;GO:0009653;GO:0070509;GO:0006874;GO:0007635;GO:0005513;GO:0007186;GO:0001503
isogroup58763_g5	GO:0009897;GO:0070062;GO:0016021;GO:0030246;GO:0046872;GO:0002925;GO:0051712;GO:0051000;GO:0051770
isogroup49902_g1	GO:0043194;GO:0009986;GO:0043034;GO:0030425;GO:0014704;GO:0005764;GO:0031594;GO:0043005;GO:0033268;GO:0005886;GO:0045211;GO:0042383;GO:0016529;GO:0014731;GO:0030315;GO:0030018;GO:0045296;GO:0008092;GO:0044325;GO:0030674;GO:0030507;GO:0071286;GO:0010960;GO:0071709;GO:1902260;GO:0007528;GO:2001259;GO:0010650;GO:0010628;GO:0034112;GO:1900827;GO:0045838;GO:0090314;GO:2000651;GO:0010765;GO:0072659;GO:0043266;GO:0007165
isogroup60600_g8	GO:0005737;GO:0005769;GO:0008270;GO:0015031
isogroup47264_g1	GO:0005634;GO:0003677;GO:0042802;GO:0043565;GO:0003700;GO:0045814;GO:0045892;GO:0051090;GO:0009615;GO:0006351
isogroup61516_g1	GO:0016021;GO:0005634;GO:0060612;GO:0045444;GO:0006629;GO:0019915;GO:0051647;GO:0001558;GO:0007283
isogroup53490_g5	GO:0005737;GO:0005829;GO:0070062;GO:0005782;GO:0031406;GO:0008465;GO:0030267;GO:0016618;GO:0051287;GO:0070402;GO:0042803;GO:0043648;GO:0007588;GO:0046487;GO:0008152;GO:0055114;GO:0051259
isogroup73899_g1	GO:0016021;GO:0008020;GO:0004744;GO:0007186;GO:0007602;GO:0018298;GO:0007601
isogroup54894_g1	GO:0005887;GO:0004930;GO:0007166;GO:0007186
isogroup56182_g1	GO:0005789;GO:0016021;GO:0005509;GO:0005506;GO:0031418;GO:0016706;GO:0045646
isogroup100479_g1	GO:0005789;GO:0070330;GO:0032451;GO:0020037;GO:0005506;GO:0004497;GO:0050649;GO:0017144;GO:0070989
isogroup55728_g2	GO:0005576;GO:0008061;GO:0006030
isogroup38164_g1	GO:0016021
isogroup41019_g2	GO:0005737;GO:0016021;GO:0005886;GO:0005096
isogroup18071_g2	GO:0036064;GO:0035253;GO:0005737;GO:0005886;GO:0019003;GO:0005525;GO:0007264;GO:1901998
isogroup59279_g3	GO:0005783;GO:0005789;GO:0016021
isogroup47895_g1	GO:0008168;GO:0008610
isogroup102359_g1	
isogroup59947_g2	GO:0003677;GO:0008360;GO:0006355;GO:0006351
isogroup56390_g1	GO:0003964
isogroup53318_g1	GO:0005737;GO:0005634;GO:0000166;GO:0003723;GO:0000122;GO:1901998;GO:0006351
isogroup17831_g1	GO:0016021
isogroup38903_g1	GO:0005737;GO:0031410;GO:0005794;GO:0005887;GO:0005886;GO:0015171;GO:0015297;GO:0061459;GO:0015189;GO:0097638;GO:0097639
isogroup54532_g2	GO:0000793;GO:0005737;GO:0005730;GO:0005654;GO:0005634;GO:0070182;GO:0007276;GO:0036297;GO:0010332;GO:0007129
isogroup15900_g1	GO:0005829;GO:0016020;GO:0005634;GO:0005525;GO:0003924;GO:0030308;GO:0008285;GO:0009725;GO:0007264
isogroup60365_g1	GO:0072562;GO:0070062;GO:0005615;GO:0034364;GO:0043231;GO:0034366;GO:0102007;GO:0004063;GO:0004064;GO:0005509;GO:0008035;GO:0005543;GO:0042803;GO:0019439;GO:0008015;GO:0046395;GO:0008203;GO:0046434;GO:0046470;GO:0051099;GO:0010875;GO:0032411;GO:0070542;GO:1902617;GO:0031667;GO:0009636
isogroup56153_g1	GO:0005794;GO:0000139;GO:0016021;GO:0008080;GO:0001702;GO:0007162
isogroup48145_g1	GO:0032579;GO:0016023;GO:0005615;GO:0005509
isogroup61448_g1	GO:0016021;GO:0005886;GO:0001609;GO:0007189;GO:0031668;GO:0030819;GO:0032722;GO:0002882;GO:0031284;GO:0032755;GO:0043306;GO:0010575;GO:0060087
isogroup36271_g1	GO:0005776;GO:0005930;GO:0005737;GO:0005829;GO:0005741;GO:0005739;GO:0048471;GO:0045335;GO:0031625;GO:0030154;GO:0016236;GO:0098779;GO:0008285;GO:0043524;GO:0021915;GO:0061734;GO:1903599;GO:0043552;GO:2000785
isogroup57453_g1	GO:0005929;GO:0000139;GO:0016021
isogroup57709_g1	GO:0030659;GO:0005871;GO:0005874;GO:0005524;GO:0016887;GO:0003777;GO:0005546;GO:0060002;GO:0072386;GO:0072383;GO:0047496
isogroup186137_g1	GO:0061742;GO:0070062;GO:0005615;GO:0016021;GO:0005770;GO:0031902;GO:0043202;GO:0005765;GO:0005764;GO:0016020;GO:0030670;GO:0005886;GO:0031088;GO:0019899;GO:0061684;GO:0046716;GO:0002576;GO:0017038;GO:0050821;GO:0031647
isogroup29149_g1	GO:0004190;GO:0003676;GO:0003964;GO:0004523;GO:0015074;GO:0006310;GO:0075713;GO:0046718
isogroup49917_g1	GO:0005783;GO:0005794;GO:0016021;GO:0019706;GO:0008270;GO:0018345
isogroup60326_g2	GO:0005759;GO:0005739;GO:0009055;GO:0000062;GO:0050660;GO:0008470;GO:0052890;GO:0033539;GO:0006552;GO:0055088
isogroup45160_g1	GO:0016324;GO:0005737;GO:0005887;GO:0016020;GO:0005635;GO:0015238;GO:0008514;GO:0015293;GO:0031625;GO:0006820;GO:0006855;GO:0015893
isogroup43048_g1	GO:0005737;GO:0043596;GO:0005654;GO:0042393;GO:0003714;GO:0042994;GO:0000724;GO:0031297
isogroup59112_g1	GO:0005622;GO:0043531;GO:0005524;GO:0003677;GO:0031409;GO:0017000;GO:0000160;GO:0006355;GO:0006351
isogroup62438_g1	GO:0016021;GO:0050839;GO:0004725;GO:0005102;GO:0007157;GO:0046426;GO:0030182;GO:0050775;GO:0097105;GO:0050776
isogroup63016_g3	GO:0016021;GO:0005886;GO:0005375
isogroup58425_g3	GO:0016021
isogroup60864_g2	
isogroup17115_g1	GO:0005578;GO:0005509;GO:0004222;GO:0008270;GO:0030574;GO:0010727;GO:0032461
isogroup59719_g4	GO:0005737;GO:0030425;GO:0071339;GO:0005654;GO:0005634;GO:0016605;GO:0000978;GO:0003713;GO:0003712;GO:0000983;GO:0003700;GO:0071375;GO:0009267;GO:0010629;GO:0051402;GO:0006461;GO:0048678;GO:0032868;GO:0060041;GO:0006366
isogroup26962_g1	GO:0008168;GO:0006479
isogroup53294_g1	GO:0005737;GO:0070062;GO:0043020;GO:0016175;GO:0009590;GO:0048840;GO:0009629;GO:0042554;GO:0001659
isogroup21125_g1	GO:0031966;GO:0020037;GO:0005506;GO:0004497;GO:0016705
isogroup57761_g1	
isogroup37910_g1	GO:0010008;GO:0035091;GO:0060394;GO:0030512;GO:0015031;GO:0032801
isogroup119313_g1	GO:0003964
isogroup60984_g1	GO:0030424;GO:0005737;GO:0030425;GO:0005769;GO:0010008;GO:0005887;GO:0043231;GO:0045121;GO:0043025;GO:0005886;GO:0043235;GO:0005524;GO:0005509;GO:0004714;GO:0006919;GO:0009653;GO:0071300;GO:0001838;GO:0048484;GO:0007156;GO:0060384;GO:0000165;GO:0033619;GO:0007399;GO:0001755;GO:0007158;GO:0030182;GO:0042551;GO:0061146;GO:0033630;GO:0030335;GO:0045793;GO:2001241;GO:0010628;GO:0072300;GO:0014042;GO:0010976;GO:1903263;GO:0045893;GO:0050770;GO:0030155;GO:0042493;GO:0048265;GO:0060041;GO:0007169;GO:0035799;GO:0001657
isogroup53058_g2	GO:0005581;GO:0005576;GO:0043234;GO:0005578;GO:0007155;GO:0070208
isogroup56546_g1	GO:0005737;GO:0005829;GO:0070062;GO:0005759;GO:0005739;GO:0005634;GO:0004029;GO:0008802;GO:0004043;GO:0006081;GO:0042426;GO:0019285;GO:0006554;GO:0007605
isogroup59799_g1	GO:0005789;GO:0016021;GO:0020037;GO:0005506;GO:0004497;GO:0016705;GO:0010430
isogroup59298_g3	GO:0005635;GO:0005509;GO:1903118
isogroup56063_g1	GO:0005829;GO:0012505;GO:0005794;GO:0043231;GO:0005815;GO:0005634;GO:0005819;GO:0005096;GO:0017137;GO:0090630;GO:0007049;GO:0051301;GO:0008283;GO:0006886;GO:0007275;GO:0031338;GO:0042147
isogroup62558_g3	GO:0003964
isogroup43087_g2	GO:0005886;GO:0001518;GO:0022843;GO:0005248;GO:0086010;GO:0019228;GO:0042048;GO:0007608;GO:0030431;GO:0035725;GO:0006814
isogroup59721_g1	GO:0016021;GO:0005887;GO:0015173;GO:0015349;GO:0005215;GO:0034220
isogroup59800_g1	GO:0005829;GO:0070062;GO:0043005;GO:0005654;GO:0046539;GO:0098603;GO:0007420;GO:0006972;GO:1903955;GO:0014075;GO:0042220;GO:0051384;GO:0035902;GO:0070555;GO:0002347;GO:0001887
isogroup40651_g1	GO:0005829;GO:0005811;GO:0005634;GO:0003841;GO:0030154;GO:0006631;GO:0010891;GO:0006654;GO:0051006;GO:0010898
isogroup52358_g1	GO:0005737;GO:0070062;GO:0016020;GO:0005815;GO:0005634;GO:0000978;GO:0000981;GO:0004871;GO:0001078;GO:0000122;GO:0043123;GO:0006351
isogroup58771_g1	GO:0005737;GO:0005524;GO:0005525;GO:0004674;GO:0004713;GO:0031158;GO:1903665;GO:0006997;GO:1903669;GO:0007264
isogroup32720_g1	GO:0016021;GO:0005622;GO:0005886;GO:0001595;GO:0004945;GO:0019722;GO:0051482;GO:0019229
isogroup30866_g1	GO:0005737;GO:0005524;GO:0045087
isogroup6460_g1	GO:0005737;GO:0005874;GO:0005815;GO:0005525;GO:0003924;GO:0007017
isogroup39688_g2	GO:0005737;GO:0031965;GO:0005643;GO:0016929;GO:0045444;GO:0051028;GO:0016926;GO:0015031;GO:0016055
isogroup7403_g1	GO:0015629;GO:0005887;GO:0008188;GO:0042277;GO:0032870;GO:0045761;GO:2000479;GO:0043408;GO:1901652;GO:0007268
isogroup62942_g1	GO:0016021;GO:0005537;GO:0046872;GO:0002250;GO:0007155;GO:0006897;GO:0045087
isogroup58583_g1	GO:0005737;GO:0016874;GO:0004842;GO:0008270;GO:0043523
isogroup23808_g1	GO:0005634;GO:0001972;GO:0004879;GO:0043565;GO:0003707;GO:0008270;GO:0009952;GO:0048514;GO:0009566;GO:0030900;GO:0060173;GO:0045736;GO:0010596;GO:0001937;GO:0000122;GO:0001764;GO:0045893;GO:0009956;GO:0060849;GO:0007519;GO:0006351
isogroup54046_g1	GO:0005737;GO:0005925;GO:0005794;GO:0016020;GO:0007275;GO:0070373;GO:0043407
isogroup49619_g1	GO:0000145;GO:0005770;GO:0016020;GO:0007032;GO:0001927;GO:0051601;GO:0022617;GO:0015031
isogroup180882_g1	GO:0016021;GO:0005634;GO:0005509;GO:0009409
isogroup58915_g2	GO:0005622;GO:0046872;GO:0035556
isogroup57958_g3	GO:0045177;GO:0005938;GO:0005737;GO:0000922;GO:0001965;GO:0005092;GO:0042802;GO:0000166;GO:0000132;GO:0060487;GO:0051661;GO:0007052
isogroup185020_g1	GO:0035631;GO:0005938;GO:0005737;GO:0009898;GO:0005829;GO:0010008;GO:0005811;GO:0005739;GO:0005730;GO:0005634;GO:0048471;GO:0005886;GO:0043234;GO:0042826;GO:0042802;GO:0016874;GO:0031435;GO:0043422;GO:0019901;GO:0047485;GO:0031996;GO:0005164;GO:0031624;GO:0061630;GO:0031625;GO:0004842;GO:0008270;GO:0000187;GO:0007250;GO:0032147;GO:0019886;GO:0045453;GO:0048468;GO:0071222;GO:0038095;GO:0007249;GO:0070498;GO:0007254;GO:0031293;GO:0002755;GO:0002756;GO:0043011;GO:0043066;GO:0000122;GO:0045892;GO:0001843;GO:0070423;GO:0042475;GO:0001503;GO:0030316;GO:0043065;GO:0043123;GO:0045084;GO:0032743;GO:0045410;GO:0043507;GO:0031666;GO:0051092;GO:0045672;GO:0031398;GO:0051091;GO:0048661;GO:0050870;GO:0002726;GO:0042102;GO:0045944;GO:2000679;GO:0051865;GO:0006461;GO:0070534;GO:0000209;GO:0051023;GO:0070555;GO:0002223;GO:0050852;GO:0042088;GO:0034162;GO:0002224
isogroup49911_g1	GO:0005829;GO:0016874;GO:0004516;GO:0004514;GO:0009435;GO:0019358;GO:0006979
isogroup42283_g1	GO:0016020;GO:0019005;GO:0036312;GO:0019903;GO:0004842;GO:0006513;GO:0016567;GO:0010506;GO:0014066;GO:0031146;GO:0006511
isogroup58563_g2	GO:0005737;GO:0005829;GO:0005654;GO:0005634;GO:0005524;GO:0019900;GO:0030295;GO:0043539;GO:0032147;GO:0007050;GO:0006611
isogroup57447_g1	
isogroup61989_g1	GO:0005769;GO:0005783;GO:0005768;GO:0070062;GO:0005615;GO:0005794;GO:0031985;GO:0005887;GO:0034362;GO:0016020;GO:0005641;GO:0055037;GO:0005802;GO:0030306;GO:0001540;GO:0030169;GO:0004888;GO:0008203;GO:0006869;GO:1902960;GO:1902430;GO:0043407;GO:1902963;GO:1902997;GO:0050768;GO:1901215;GO:0032091;GO:0032460;GO:1902948;GO:1902771;GO:1902955;GO:2001137;GO:1902953;GO:0045732;GO:0070863;GO:1902966;GO:0006892;GO:0051604;GO:0045053;GO:0006605;GO:0000042;GO:0006622;GO:0006898;GO:0014910
isogroup58429_g1	
isogroup46396_g1	GO:0033990;GO:0019491
isogroup45873_g1	
isogroup57663_g7	GO:0016021;GO:0008061;GO:0046872
isogroup60918_g1	GO:0003676;GO:0008270;GO:0015074
isogroup59971_g1	GO:0005814;GO:0005871;GO:0005874;GO:0043234;GO:0005524;GO:0016887;GO:0003777;GO:0042384;GO:0007019;GO:0007018
isogroup60428_g1	GO:0005634;GO:0030017;GO:0016461;GO:0005524;GO:0003774
isogroup93726_g1	GO:0005759;GO:0005524;GO:0006457
isogroup124990_g1	GO:0003676;GO:0008270;GO:0015074
isogroup123452_g1	GO:0004190;GO:0004519;GO:0003676;GO:0003964;GO:0015074
isogroup44804_g2	GO:0005634;GO:0003677;GO:0046872;GO:0006355;GO:0006351
isogroup46863_g1	GO:0005737;GO:1902605;GO:0008616;GO:0050896;GO:0007601
isogroup57325_g1	GO:0005794;GO:0000139;GO:0005525;GO:0015031;GO:0007264
isogroup47052_g1	GO:0005634;GO:0000981;GO:0043565;GO:0045944;GO:0006351
isogroup61573_g4	GO:0000794;GO:0005829;GO:0070062;GO:0005576;GO:0031674;GO:0031430;GO:0005859;GO:0005865;GO:0030018;GO:0051015;GO:0042805;GO:0005524;GO:0005509;GO:0005516;GO:0019899;GO:0042802;GO:0051371;GO:0002020;GO:0019901;GO:0043621;GO:0004674;GO:0004713;GO:0008307;GO:0097493;GO:0031433;GO:0060048;GO:0048739;GO:0003300;GO:0055008;GO:0055003;GO:0035995;GO:0007076;GO:0006936;GO:0030049;GO:0002576;GO:0050790;GO:0045859;GO:0051592;GO:0045214;GO:0048769;GO:0030241;GO:0030240;GO:0006941
isogroup42136_g1	GO:0005737;GO:0005654;GO:0005634;GO:0003677;GO:0046872;GO:0000981
isogroup59879_g2	GO:0020037;GO:0005506;GO:0004497;GO:0016705
isogroup62887_g1	GO:0005829;GO:0070062;GO:0004185;GO:0045776;GO:0045909;GO:0051603;GO:0042573
isogroup161214_g1	GO:0005737;GO:0030529;GO:0005634;GO:0005524;GO:0004674;GO:0000902;GO:0018105;GO:0006909;GO:0008360;GO:0016055
isogroup126415_g1	GO:0016021
isogroup149715_g1	GO:0003964
isogroup12559_g1	GO:0005694;GO:0005737;GO:0005634;GO:0009506;GO:0043138;GO:0005524;GO:0043140;GO:0003677;GO:0009378;GO:0046872;GO:0071215;GO:0070417;GO:0006974;GO:0051276;GO:0006310;GO:0006281;GO:0006260;GO:0000724
isogroup58618_g1	GO:0030054;GO:0016021;GO:0043005;GO:0005886;GO:0045202;GO:0005042;GO:0033564;GO:0006915;GO:0007411;GO:0007420;GO:0043065;GO:0030334
isogroup62563_g2	GO:0005635;GO:0005509
isogroup58366_g2	GO:0003876;GO:0046872;GO:0046033;GO:0046034;GO:0052652;GO:0097009;GO:0046039;GO:0032264
isogroup61728_g1	GO:0000932;GO:0005524;GO:0003677;GO:0004386;GO:0003723;GO:0008270;GO:0000184
isogroup60770_g1	
isogroup63027_g3	GO:0005737;GO:0016607;GO:0005654;GO:0005634;GO:0000151;GO:0016874;GO:0002039;GO:0042803;GO:0004842;GO:0008270;GO:0070987;GO:0032436;GO:0031398;GO:0051865;GO:0016567;GO:0042787
isogroup54742_g1	GO:0005634;GO:0000981;GO:0043565;GO:0030154;GO:0006357;GO:0006351
isogroup55374_g1	GO:0016021;GO:0031902;GO:0005765;GO:0005337
isogroup58238_g2	GO:0005789;GO:0016021;GO:0070330;GO:0020037;GO:0005506
isogroup57093_g1	GO:0005783;GO:0005789;GO:0030173;GO:0031965;GO:0005096;GO:0017137;GO:0001675;GO:0043010;GO:0090110;GO:0006888;GO:0007030;GO:0002088;GO:0070309;GO:0034389;GO:0008584;GO:0044829;GO:0046726;GO:1902953;GO:0043547;GO:0072520;GO:0007283;GO:0019068
isogroup191849_g1	GO:0016323;GO:0016021;GO:0016020;GO:0005886;GO:0031088;GO:0016404;GO:0043225;GO:0005524;GO:0015662;GO:0042384;GO:0002576;GO:0032310;GO:0055085
isogroup29967_g1	GO:0005737;GO:0005874
isogroup48066_g1	GO:0005829;GO:0070062;GO:0008486;GO:0052841;GO:0052842;GO:0052840;GO:0052846;GO:0052847;GO:0052843;GO:0052848;GO:0052844;GO:0052845;GO:0000287;GO:0007267;GO:0015961;GO:0071544;GO:0043647
isogroup54660_g1	GO:0005737;GO:0043025;GO:0005524;GO:0005509;GO:0008721;GO:0016594;GO:0003941;GO:0000287;GO:0030170;GO:0030378;GO:0018114;GO:0007420;GO:0070179;GO:0070178;GO:0006563;GO:0051289;GO:0042866;GO:0032496
isogroup60517_g2	GO:0005737;GO:0033588;GO:0000123;GO:0008023;GO:0004402;GO:0051536;GO:0046872;GO:0008607;GO:0007409;GO:0006357;GO:0006368;GO:0002098
isogroup46744_g1	GO:0005739;GO:0005524;GO:0016874;GO:0006631
isogroup62897_g1	GO:0031225;GO:0005886;GO:0007155
isogroup63048_g6	GO:0005737;GO:0005730;GO:0003677;GO:0046697;GO:0008625;GO:0042177;GO:1901837;GO:0042981;GO:0007283;GO:0006351
isogroup51275_g1	GO:0005622;GO:0005524;GO:0004709;GO:0007292;GO:0007147;GO:0045930
isogroup14837_g1	GO:0005737;GO:0005739;GO:0005777;GO:0008111;GO:0005102;GO:0006699;GO:0008206;GO:0006631;GO:0008300
isogroup58833_g1	GO:0005912;GO:0005737;GO:0005829;GO:0005815;GO:0005524;GO:0046872;GO:0004674;GO:0007298;GO:0001708;GO:0048749;GO:0000082;GO:0035329;GO:0007446;GO:0042771;GO:0007067;GO:0090090;GO:0008285;GO:0060253;GO:0046621;GO:0045892;GO:0018105;GO:0043065;GO:0006468;GO:0045464;GO:0042127;GO:0008360;GO:0048814;GO:0010906;GO:0045570;GO:0010212;GO:0072089;GO:0007430;GO:0060439
isogroup58255_g2	GO:0032449;GO:0005737;GO:0005829;GO:0005730;GO:0005634;GO:0048471;GO:0005886;GO:0043234;GO:0004197;GO:0008233;GO:0043621;GO:0004871;GO:0004842;GO:0007250;GO:0001923;GO:0006952;GO:0038095;GO:0045087;GO:0043066;GO:0051168;GO:0043123;GO:0032743;GO:0051092;GO:0031398;GO:0050870;GO:0002726;GO:0051259;GO:0006508;GO:0042981;GO:0050856;GO:0009620;GO:0002237;GO:0002223;GO:0042098;GO:0050852
isogroup59463_g4	GO:0005737;GO:0034448;GO:0005794;GO:1990131;GO:1990130;GO:0005765;GO:0005764;GO:0005634;GO:0005525;GO:0003924;GO:0051219;GO:0046982;GO:0042803;GO:0006915;GO:0008219;GO:0034613;GO:0034198;GO:0071230;GO:0009267;GO:0019048;GO:0010507;GO:0045919;GO:0032008;GO:1904263;GO:0010506
isogroup164758_g1	GO:0005576;GO:0042151;GO:0004867
isogroup23819_g1	GO:0005576;GO:0016020
isogroup30434_g1	GO:0070062;GO:0000139;GO:0016021;GO:0030144;GO:0006487
isogroup68152_g1	GO:0016235;GO:0030424;GO:0005901;GO:0044297;GO:0031252;GO:0005737;GO:0005829;GO:0030425;GO:0030286;GO:0000118;GO:0016234;GO:0005874;GO:0005875;GO:0043005;GO:0005634;GO:0043204;GO:0048471;GO:0043234;GO:0043014;GO:0008013;GO:0048487;GO:0001047;GO:0070840;GO:0004407;GO:0042826;GO:0051879;GO:0008017;GO:0051787;GO:0032041;GO:0031593;GO:0048156;GO:0042903;GO:0043130;GO:0031625;GO:0008270;GO:0070842;GO:0070301;GO:0071218;GO:0035967;GO:0048668;GO:0060997;GO:0016575;GO:0070846;GO:0006886;GO:0032418;GO:0016236;GO:0006515;GO:0051646;GO:0098779;GO:0007026;GO:0043242;GO:0045861;GO:0034983;GO:0070845;GO:0090035;GO:0010634;GO:1901300;GO:0010870;GO:0009967;GO:0043241;GO:0006476;GO:0000209;GO:0070201;GO:0045598;GO:0040029;GO:0031647;GO:0010469;GO:0006355;GO:0070848;GO:0051788;GO:0010033;GO:0009636;GO:0006351;GO:0090042;GO:0006511;GO:0043162
