X,binary
isogroup61529_g1,0
isogroup61530_g1,0
isogroup61530_g2,0
isogroup61531_g4,0
isogroup61532_g1,0
isogroup61532_g2,0
isogroup61533_g1,0
isogroup61536_g1,0
isogroup61537_g1,0
isogroup61537_g5,0
isogroup61538_g1,0
isogroup61540_g1,0
isogroup61540_g2,0
isogroup61541_g1,0
isogroup61543_g1,0
isogroup61544_g1,0
isogroup61544_g2,0
isogroup61545_g1,0
isogroup61545_g6,0
isogroup61547_g1,0
isogroup61547_g2,0
isogroup61548_g1,0
isogroup61549_g1,0
isogroup61549_g3,0
isogroup61550_g1,0
isogroup61551_g1,0
isogroup61551_g2,0
isogroup61551_g4,0
isogroup61552_g2,0
isogroup61555_g1,0
isogroup61556_g1,0
isogroup61557_g1,0
isogroup61558_g1,0
isogroup61560_g1,0
isogroup61561_g1,0
isogroup61561_g3,0
isogroup61562_g2,0
isogroup61562_g5,0
isogroup61563_g1,0
isogroup61564_g1,0
isogroup61565_g1,0
isogroup61565_g2,0
isogroup61566_g10,0
isogroup61566_g5,0
isogroup61567_g1,0
isogroup61567_g3,0
isogroup61568_g1,0
isogroup61569_g1,0
isogroup61570_g1,0
isogroup61570_g2,0
isogroup61571_g1,0
isogroup61571_g2,0
isogroup61571_g8,0
isogroup61572_g2,0
isogroup61573_g2,0
isogroup61573_g3,0
isogroup61573_g4,0
isogroup61574_g1,0
isogroup61575_g1,0
isogroup61576_g1,0
isogroup61577_g1,0
isogroup61578_g2,0
isogroup61579_g9,0
isogroup61580_g1,0
isogroup61580_g2,0
isogroup61580_g6,0
isogroup61581_g1,0
isogroup61581_g2,0
isogroup61583_g2,0
isogroup61584_g1,0
isogroup61585_g2,0
isogroup61586_g2,0
isogroup61587_g1,0
isogroup61587_g2,1
isogroup61588_g1,0
isogroup61588_g2,0
isogroup61589_g1,0
isogroup61590_g1,0
isogroup61590_g2,0
isogroup61591_g1,1
isogroup61592_g1,0
isogroup61592_g2,1
isogroup61592_g3,0
isogroup61592_g4,0
isogroup61592_g5,0
isogroup61593_g1,0
isogroup61594_g1,0
isogroup61595_g1,1
isogroup61596_g2,0
isogroup61597_g1,0
isogroup61598_g1,0
isogroup61599_g1,0
isogroup61599_g2,0
isogroup61599_g3,0
isogroup61599_g4,0
isogroup61600_g2,0
isogroup61600_g3,0
isogroup61601_g2,0
isogroup61602_g2,0
isogroup61603_g3,0
isogroup61604_g1,0
isogroup61605_g1,0
isogroup61606_g1,0
isogroup61607_g1,0
isogroup61608_g7,0
isogroup61609_g1,0
isogroup61610_g3,0
isogroup61611_g1,0
isogroup61612_g1,0
isogroup61612_g2,0
isogroup61613_g1,0
isogroup61614_g1,0
isogroup61614_g2,0
isogroup61615_g1,0
isogroup61615_g2,0
isogroup61615_g3,0
isogroup61616_g1,0
isogroup61616_g2,0
isogroup61616_g5,0
isogroup61617_g1,0
isogroup61619_g1,0
isogroup61620_g1,0
isogroup61620_g2,0
isogroup61621_g1,0
isogroup61621_g10,0
isogroup61621_g7,0
isogroup61621_g8,0
isogroup61621_g9,0
isogroup61622_g1,0
isogroup61623_g1,0
isogroup61624_g1,0
isogroup61624_g2,0
isogroup61624_g3,0
isogroup61625_g1,0
isogroup61626_g1,0
isogroup61626_g2,0
isogroup61627_g1,0
isogroup61629_g1,0
isogroup61629_g2,0
isogroup61629_g3,0
isogroup61630_g1,0
isogroup61630_g2,0
isogroup61630_g3,0
isogroup61630_g4,0
isogroup61631_g1,0
isogroup61631_g2,0
isogroup61631_g4,0
isogroup61631_g5,0
isogroup61631_g6,0
isogroup61632_g1,0
isogroup61633_g1,0
isogroup61634_g3,0
isogroup61634_g4,0
isogroup61634_g6,0
isogroup61635_g1,0
isogroup61636_g2,0
isogroup61636_g3,0
isogroup61636_g6,0
isogroup61637_g4,0
isogroup61637_g5,0
isogroup61638_g1,0
isogroup61638_g2,0
isogroup61638_g3,1
isogroup61638_g4,0
isogroup61639_g3,0
isogroup61639_g4,0
isogroup61640_g2,0
isogroup61641_g1,1
isogroup61641_g2,0
isogroup61642_g1,0
isogroup61642_g2,0
isogroup61644_g1,0
isogroup61645_g1,0
isogroup61647_g1,0
isogroup61647_g2,0
isogroup61647_g3,0
isogroup61647_g5,0
isogroup61647_g9,0
isogroup61649_g1,0
isogroup61650_g1,0
isogroup61651_g7,0
isogroup61653_g1,0
isogroup61654_g2,0
isogroup61654_g3,0
isogroup61654_g5,0
isogroup61655_g1,0
isogroup61656_g1,0
isogroup61657_g2,0
isogroup61657_g4,0
isogroup61657_g8,0
isogroup61659_g1,0
isogroup61660_g1,0
isogroup61661_g1,0
isogroup61661_g2,0
isogroup61661_g3,0
isogroup61661_g4,0
isogroup61661_g5,0
isogroup61662_g1,0
isogroup61663_g3,0
isogroup61663_g5,0
isogroup61664_g1,0
isogroup61664_g2,0
isogroup61665_g1,0
isogroup61666_g1,0
isogroup61667_g2,0
isogroup61667_g3,0
isogroup61668_g3,0
isogroup61668_g5,0
isogroup61670_g1,1
isogroup61670_g2,0
isogroup61671_g1,0
isogroup61671_g2,0
isogroup61671_g3,0
isogroup61671_g4,0
isogroup61672_g4,0
isogroup61674_g1,0
isogroup61676_g1,0
isogroup61676_g3,0
isogroup61676_g4,0
isogroup61676_g5,0
isogroup61677_g1,0
isogroup61678_g1,0
isogroup61679_g1,0
isogroup61679_g2,0
isogroup61679_g3,0
isogroup61679_g4,0
isogroup61680_g1,0
isogroup61680_g2,0
isogroup61681_g5,0
isogroup61681_g7,0
isogroup61682_g1,0
isogroup61683_g1,1
isogroup61685_g1,0
isogroup61685_g2,0
isogroup61685_g3,0
isogroup61688_g1,0
isogroup61689_g1,0
isogroup61690_g1,0
isogroup61690_g2,1
isogroup61690_g3,0
isogroup61691_g1,0
isogroup61691_g2,0
isogroup61692_g2,0
isogroup61692_g6,0
isogroup61692_g7,0
isogroup61693_g1,0
isogroup61693_g3,0
isogroup61694_g2,0
isogroup61695_g1,0
isogroup61696_g1,0
isogroup61698_g1,0
isogroup61699_g1,0
isogroup61700_g2,0
isogroup61700_g3,0
isogroup61701_g1,0
isogroup61701_g2,0
isogroup61701_g3,0
isogroup61703_g1,0
isogroup61704_g4,0
isogroup61705_g2,0
isogroup61706_g1,0
isogroup61706_g4,0
isogroup61706_g7,0
isogroup61707_g5,0
isogroup61707_g7,0
isogroup61707_g8,0
isogroup61708_g5,0
isogroup61710_g1,0
isogroup61710_g2,0
isogroup61711_g1,0
isogroup61712_g3,0
isogroup61712_g5,0
isogroup61713_g1,0
isogroup61715_g2,0
isogroup61715_g4,0
isogroup61717_g1,0
isogroup61718_g1,0
isogroup61719_g1,0
isogroup61720_g2,0
isogroup61720_g3,0
isogroup61720_g4,0
isogroup61720_g5,0
isogroup61721_g1,0
isogroup61722_g1,0
isogroup61723_g3,0
isogroup61725_g1,0
isogroup61725_g2,0
isogroup61725_g3,0
isogroup61726_g1,0
isogroup61728_g1,0
isogroup6172_g1,0
isogroup61730_g1,0
isogroup61731_g1,0
isogroup61732_g2,0
isogroup61733_g1,0
isogroup61734_g1,0
isogroup61735_g1,0
isogroup61735_g2,0
isogroup61736_g1,0
isogroup61738_g1,1
isogroup61738_g2,0
isogroup61738_g4,0
isogroup61739_g1,0
isogroup61740_g1,0
isogroup61741_g1,0
isogroup61743_g1,0
isogroup61744_g1,0
isogroup61744_g2,0
isogroup61744_g6,0
isogroup61744_g7,0
isogroup61745_g2,0
isogroup61746_g1,0
isogroup61747_g2,0
isogroup61748_g1,0
isogroup61749_g1,0
isogroup6174_g1,0
isogroup61750_g4,0
isogroup61751_g1,0
isogroup61752_g1,0
isogroup61752_g3,0
isogroup61753_g1,0
isogroup61755_g1,0
isogroup61756_g1,0
isogroup61757_g1,0
isogroup61757_g3,0
isogroup61757_g4,0
isogroup61758_g2,0
isogroup61758_g4,0
isogroup61759_g1,0
isogroup61759_g3,0
isogroup61761_g1,0
isogroup61762_g1,0
isogroup61763_g1,0
isogroup61763_g3,0
isogroup61764_g1,0
isogroup61764_g2,0
isogroup61764_g3,0
isogroup61766_g2,1
isogroup61768_g2,0
isogroup61768_g6,0
isogroup61768_g7,0
isogroup61768_g9,0
isogroup61769_g1,0
isogroup61770_g2,0
isogroup61772_g1,0
isogroup61772_g3,0
isogroup61773_g1,1
isogroup61774_g1,0
isogroup61775_g1,0
isogroup61776_g1,0
isogroup61777_g1,0
isogroup61777_g14,0
isogroup61777_g3,0
isogroup61777_g4,0
isogroup61778_g1,0
isogroup61779_g1,0
isogroup61779_g3,0
isogroup61779_g5,0
isogroup61779_g6,0
isogroup61780_g1,0
isogroup61781_g1,0
isogroup61782_g1,0
isogroup61783_g3,0
isogroup61784_g1,0
isogroup61784_g2,0
isogroup61785_g1,0
isogroup61785_g3,0
isogroup61785_g6,0
isogroup61786_g1,0
isogroup61786_g2,0
isogroup61787_g2,0
isogroup61788_g1,0
isogroup61788_g4,0
isogroup61789_g1,0
isogroup61789_g2,0
isogroup6178_g1,0
isogroup61790_g1,0
isogroup61791_g1,0
isogroup61792_g1,0
isogroup61794_g2,0
isogroup61795_g2,0
isogroup61795_g5,0
isogroup61797_g1,0
isogroup61797_g4,0
isogroup61798_g1,0
isogroup61799_g1,0
isogroup61799_g3,0
isogroup61799_g4,0
isogroup61799_g5,0
isogroup61799_g6,0
isogroup61800_g1,0
isogroup61801_g1,0
isogroup61801_g2,0
isogroup61802_g1,0
isogroup61803_g1,0
isogroup61803_g3,0
isogroup61804_g1,0
isogroup61804_g2,0
isogroup61804_g3,0
isogroup61805_g1,0
isogroup61805_g2,1
isogroup61806_g3,0
isogroup61806_g9,0
isogroup61807_g1,0
isogroup61807_g4,0
isogroup61808_g1,1
isogroup61808_g3,0
isogroup61809_g2,0
isogroup61809_g3,0
isogroup61811_g1,0
isogroup61812_g3,0
isogroup61813_g1,0
isogroup61814_g1,0
isogroup61815_g1,0
isogroup61815_g2,0
isogroup61815_g3,0
isogroup61816_g1,0
isogroup61817_g1,0
isogroup61818_g1,0
isogroup61819_g1,0
isogroup61820_g1,0
isogroup61821_g1,0
isogroup61821_g2,0
isogroup61821_g3,0
isogroup61822_g2,0
isogroup61823_g1,0
isogroup61823_g2,0
isogroup61824_g4,0
isogroup61826_g1,0
isogroup61827_g2,0
isogroup61827_g5,0
isogroup61827_g6,0
isogroup61827_g7,0
isogroup61828_g1,0
isogroup61828_g2,0
isogroup61828_g3,0
isogroup61829_g2,0
isogroup61830_g1,0
isogroup61830_g2,0
isogroup61830_g3,0
isogroup61831_g3,0
isogroup61832_g1,0
isogroup61832_g2,0
isogroup61833_g3,0
isogroup61834_g2,0
isogroup61834_g3,0
isogroup61835_g1,0
isogroup61836_g2,0
isogroup61837_g1,0
isogroup61838_g7,0
isogroup61839_g1,0
isogroup61839_g2,0
isogroup61841_g2,0
isogroup61842_g1,0
isogroup61843_g1,1
isogroup61843_g2,0
isogroup61843_g3,0
isogroup61843_g5,0
isogroup61844_g1,0
isogroup61845_g1,0
isogroup61845_g3,0
isogroup61845_g4,0
isogroup61846_g1,0
isogroup61847_g1,0
isogroup61848_g1,0
isogroup61848_g3,0
isogroup61848_g4,0
isogroup61848_g5,0
isogroup61849_g2,0
isogroup61849_g3,0
isogroup61850_g2,0
isogroup61850_g3,0
isogroup61850_g4,0
isogroup61850_g5,0
isogroup61851_g1,0
isogroup61852_g1,0
isogroup61853_g1,0
isogroup61854_g2,0
isogroup61854_g4,0
isogroup61856_g1,0
isogroup61857_g2,0
isogroup61859_g1,0
isogroup61859_g3,0
isogroup61859_g5,0
isogroup61859_g6,0
isogroup61859_g7,0
isogroup61860_g1,0
isogroup61861_g3,0
isogroup61862_g2,0
isogroup61862_g4,0
isogroup61863_g1,0
isogroup61864_g2,0
isogroup61864_g6,0
isogroup61864_g8,0
isogroup61864_g9,0
isogroup61865_g1,0
isogroup61865_g2,0
isogroup61865_g4,0
isogroup61866_g2,0
isogroup61867_g1,0
isogroup61867_g3,0
isogroup61867_g4,0
isogroup61867_g5,0
isogroup61868_g1,0
isogroup61869_g1,0
isogroup61870_g1,0
isogroup61876_g1,0
isogroup61876_g3,0
isogroup61877_g1,0
isogroup61877_g2,0
isogroup61878_g2,0
isogroup61881_g1,0
isogroup61882_g1,0
isogroup61883_g1,0
isogroup61883_g3,0
isogroup61883_g4,0
isogroup61884_g2,0
isogroup61885_g1,0
isogroup61887_g1,0
isogroup61888_g2,0
isogroup61889_g1,0
isogroup61889_g2,0
isogroup61890_g1,0
isogroup61890_g3,0
isogroup61891_g1,0
isogroup61892_g1,0
isogroup61893_g1,0
isogroup61893_g2,0
isogroup61894_g1,0
isogroup61895_g1,0
isogroup61896_g1,0
isogroup61897_g1,0
isogroup61898_g1,0
isogroup61899_g4,0
isogroup61900_g2,0
isogroup61901_g1,0
isogroup61901_g2,1
isogroup61901_g4,0
isogroup61902_g2,0
isogroup61903_g1,0
isogroup61903_g3,0
isogroup61904_g4,0
isogroup61904_g5,0
isogroup61905_g1,0
isogroup61906_g1,0
isogroup61907_g1,0
isogroup61907_g4,0
isogroup61908_g2,0
isogroup61908_g3,0
isogroup61908_g5,0
isogroup61910_g1,0
isogroup61913_g1,0
isogroup61914_g1,0
isogroup61915_g1,0
isogroup61916_g1,0
isogroup61917_g2,0
isogroup61917_g3,0
isogroup61919_g2,0
isogroup61920_g1,0
isogroup61920_g2,1
isogroup61921_g1,0
isogroup61922_g2,0
isogroup61924_g2,0
isogroup61924_g3,1
isogroup61924_g4,0
isogroup61926_g1,0
isogroup61927_g1,0
isogroup61927_g2,0
isogroup61928_g2,0
isogroup61928_g3,0
isogroup61929_g2,0
isogroup61932_g4,0
isogroup61933_g1,0
isogroup61934_g9,0
isogroup61935_g3,0
isogroup61935_g4,0
isogroup61936_g2,0
isogroup61936_g3,0
isogroup61937_g2,0
isogroup61937_g3,1
isogroup61938_g1,0
isogroup61939_g1,0
isogroup61939_g3,0
isogroup61940_g2,0
isogroup61940_g4,0
isogroup61941_g1,0
isogroup61942_g1,0
isogroup61943_g1,0
isogroup61944_g1,0
isogroup61945_g3,0
isogroup61945_g9,0
isogroup61946_g1,0
isogroup61947_g1,0
isogroup61947_g6,0
isogroup61948_g1,0
isogroup61949_g1,0
isogroup61950_g1,0
isogroup61950_g2,0
isogroup61950_g3,0
isogroup61950_g6,0
isogroup61953_g2,0
isogroup61953_g5,1
isogroup61953_g7,0
isogroup61954_g1,0
isogroup61955_g1,0
isogroup61955_g2,0
isogroup61956_g1,0
isogroup61956_g4,0
isogroup61957_g1,0
isogroup61959_g1,0
isogroup61959_g2,0
isogroup61959_g3,0
isogroup61959_g6,0
isogroup61960_g1,0
isogroup61960_g4,0
isogroup61960_g5,0
isogroup61961_g1,0
isogroup61962_g1,0
isogroup61963_g1,0
isogroup61964_g1,0
isogroup61965_g1,0
isogroup61966_g1,0
isogroup61967_g1,0
isogroup61967_g2,0
isogroup61967_g4,0
isogroup61968_g1,0
isogroup61969_g1,0
isogroup61969_g2,0
isogroup61969_g3,0
isogroup61970_g3,0
isogroup61970_g6,0
isogroup61971_g2,0
isogroup61971_g3,0
isogroup61972_g7,0
isogroup61973_g1,0
isogroup61973_g2,0
isogroup61973_g3,0
isogroup61974_g12,0
isogroup61974_g14,0
isogroup61974_g5,0
isogroup61974_g9,0
isogroup61975_g1,1
isogroup61975_g2,0
isogroup61976_g1,0
isogroup61977_g1,0
isogroup61977_g3,0
isogroup61978_g1,0
isogroup61978_g2,0
isogroup61979_g2,0
isogroup61980_g1,0
isogroup61980_g3,0
isogroup61980_g4,0
isogroup61980_g6,0
isogroup61980_g9,0
isogroup61981_g3,0
isogroup61982_g8,0
isogroup61982_g9,0
isogroup61983_g2,1
isogroup61984_g1,0
isogroup61985_g1,0
isogroup61986_g2,0
isogroup61987_g1,0
isogroup61988_g1,0
isogroup61988_g2,0
isogroup61988_g3,0
isogroup61989_g1,0
isogroup61990_g4,0
isogroup61991_g1,0
isogroup61991_g4,0
isogroup61991_g6,0
isogroup61991_g7,1
isogroup61993_g1,0
isogroup61994_g1,0
isogroup61996_g1,0
isogroup61997_g1,0
isogroup61997_g5,0
isogroup61998_g1,0
isogroup61999_g1,0
isogroup61999_g2,0
isogroup62000_g1,0
isogroup62000_g2,0
isogroup62002_g1,0
isogroup62002_g6,0
isogroup62004_g1,0
isogroup62004_g2,0
isogroup62004_g3,0
isogroup62005_g1,0
isogroup62006_g1,0
isogroup62006_g2,0
isogroup62006_g3,0
isogroup62008_g3,0
isogroup62008_g4,0
isogroup62009_g1,0
isogroup62009_g2,0
isogroup62009_g3,0
isogroup62010_g1,0
isogroup62011_g1,0
isogroup62012_g2,0
isogroup62013_g1,0
isogroup62014_g1,0
isogroup62015_g1,0
isogroup62015_g11,0
isogroup62015_g4,0
isogroup62015_g7,0
isogroup62015_g8,0
isogroup62016_g1,0
isogroup62016_g2,0
isogroup62017_g1,0
isogroup62018_g1,0
isogroup62019_g1,0
isogroup62019_g4,0
isogroup62019_g7,0
isogroup6201_g1,0
isogroup62020_g1,0
isogroup62022_g1,0
isogroup62023_g1,0
isogroup62023_g2,0
isogroup62023_g3,0
isogroup62024_g1,0
isogroup62025_g10,0
isogroup62025_g2,0
isogroup62025_g5,0
isogroup62025_g6,0
isogroup62025_g8,0
isogroup62026_g1,0
isogroup62026_g3,0
isogroup62026_g4,0
isogroup62026_g8,0
isogroup62027_g2,0
isogroup62028_g1,0
isogroup62028_g4,0
isogroup62029_g1,0
isogroup62029_g3,0
isogroup62029_g4,0
isogroup62029_g7,0
isogroup62030_g1,0
isogroup62031_g1,0
isogroup62031_g2,0
isogroup62031_g6,0
isogroup62033_g3,0
isogroup62033_g4,0
isogroup62033_g5,0
isogroup62034_g16,0
isogroup62034_g5,0
isogroup62035_g4,0
isogroup62036_g1,0
isogroup62037_g1,0
isogroup62037_g2,0
isogroup62038_g1,0
isogroup62038_g2,0
isogroup62040_g2,0
isogroup62040_g4,0
isogroup62041_g1,0
isogroup62042_g3,0
isogroup62043_g1,0
isogroup62043_g2,0
isogroup62044_g2,0
isogroup62046_g1,0
isogroup62046_g2,0
isogroup62047_g2,0
isogroup62047_g3,0
isogroup62048_g1,0
isogroup62048_g2,0
isogroup62049_g1,0
isogroup62050_g1,0
isogroup62050_g3,0
isogroup62050_g5,0
isogroup62052_g2,0
isogroup62053_g1,0
isogroup62053_g2,0
isogroup62054_g1,0
isogroup62055_g2,0
isogroup62056_g2,0
isogroup62058_g2,0
isogroup62059_g1,0
isogroup62059_g2,0
isogroup62060_g1,0
isogroup62061_g1,0
isogroup62061_g2,0
isogroup62061_g3,0
isogroup62061_g5,0
isogroup62061_g7,0
isogroup62062_g1,0
isogroup62062_g2,0
isogroup62064_g1,0
isogroup62065_g2,0
isogroup62067_g1,0
isogroup62068_g2,0
isogroup62068_g3,0
isogroup62068_g5,0
isogroup62069_g1,0
isogroup62070_g1,0
isogroup62072_g1,0
isogroup62073_g2,0
isogroup62074_g1,0
isogroup62074_g2,0
isogroup62075_g1,0
isogroup62075_g2,0
isogroup62076_g1,0
isogroup62077_g1,0
isogroup62078_g1,0
isogroup62079_g1,0
isogroup62079_g2,0
isogroup62079_g3,0
isogroup62079_g4,0
isogroup62080_g1,0
isogroup62081_g2,0
isogroup62081_g3,0
isogroup62082_g2,0
isogroup62082_g3,0
isogroup62083_g1,0
isogroup62084_g1,0
isogroup62085_g1,0
isogroup62086_g1,0
isogroup62087_g10,0
isogroup62087_g8,0
isogroup62088_g1,0
isogroup62088_g4,0
isogroup62089_g1,0
isogroup62090_g1,0
isogroup62090_g2,0
isogroup62090_g4,0
isogroup62091_g1,0
isogroup62093_g4,0
isogroup62093_g5,0
isogroup62094_g3,0
isogroup62094_g6,0
isogroup62095_g1,0
isogroup62096_g1,0
isogroup62097_g1,0
isogroup62098_g1,0
isogroup62099_g1,0
isogroup62099_g2,0
isogroup62099_g3,0
isogroup620_g1,0
isogroup62100_g1,0
isogroup62100_g2,0
isogroup62100_g9,0
isogroup62101_g1,0
isogroup62102_g1,0
isogroup62102_g2,0
isogroup62102_g3,0
isogroup62102_g4,0
isogroup62103_g1,0
isogroup62105_g1,0
isogroup62106_g1,0
isogroup62106_g3,1
isogroup62106_g6,0
isogroup62107_g1,0
isogroup62107_g2,0
isogroup62108_g1,0
isogroup62110_g1,1
isogroup62110_g2,0
isogroup62110_g3,0
isogroup62111_g1,0
isogroup62112_g1,0
isogroup62113_g1,0
isogroup62114_g1,0
isogroup62114_g3,0
isogroup62114_g4,0
isogroup62115_g1,0
isogroup62116_g1,0
isogroup62117_g10,0
isogroup62117_g2,0
isogroup62117_g3,0
isogroup62117_g6,0
isogroup62118_g1,0
isogroup62119_g1,0
isogroup62121_g4,0
isogroup62121_g6,0
isogroup62121_g7,0
isogroup62123_g1,0
isogroup62124_g1,0
isogroup62126_g1,0
isogroup62127_g1,0
isogroup62128_g1,0
isogroup62129_g1,0
isogroup62129_g2,0
isogroup62130_g1,0
isogroup62132_g1,0
isogroup62133_g1,0
isogroup62134_g5,0
isogroup62134_g6,0
isogroup62134_g7,0
isogroup62135_g1,0
isogroup62138_g1,0
isogroup62139_g3,0
isogroup62140_g3,0
isogroup62141_g2,0
isogroup62142_g3,0
isogroup62143_g1,0
isogroup62144_g2,0
isogroup62144_g4,0
isogroup62144_g5,0
isogroup62145_g2,0
isogroup62145_g3,0
isogroup62146_g1,0
isogroup62147_g1,0
isogroup62149_g4,0
isogroup62150_g3,0
isogroup62151_g1,0
isogroup62152_g1,1
isogroup62153_g1,0
isogroup62154_g6,0
isogroup62155_g1,0
isogroup62156_g1,0
isogroup62157_g1,0
isogroup62158_g1,0
isogroup62159_g1,0
isogroup62159_g3,0
isogroup62159_g4,0
isogroup62159_g5,0
isogroup6215_g1,0
isogroup62160_g1,0
isogroup62160_g2,0
isogroup62161_g3,0
isogroup62161_g5,0
isogroup62162_g1,0
isogroup62163_g1,0
isogroup62164_g1,0
isogroup62164_g3,0
isogroup62165_g1,0
isogroup62166_g1,0
isogroup62167_g1,1
isogroup62168_g3,0
isogroup62168_g4,0
isogroup62168_g5,0
isogroup62170_g1,0
isogroup62171_g1,0
isogroup62172_g3,0
isogroup62173_g1,0
isogroup62173_g3,0
isogroup62174_g3,0
isogroup62174_g4,0
isogroup62174_g7,0
isogroup62175_g1,0
isogroup62176_g1,0
isogroup62176_g2,0
isogroup62178_g1,0
isogroup62179_g1,0
isogroup62180_g1,0
isogroup62180_g6,0
isogroup62181_g3,0
isogroup62182_g1,0
isogroup62182_g4,0
isogroup62183_g1,0
isogroup62184_g1,0
isogroup62186_g1,0
isogroup62186_g2,0
isogroup62187_g5,0
isogroup62188_g2,0
isogroup62189_g2,0
isogroup62190_g1,0
isogroup62191_g1,0
isogroup62191_g4,0
isogroup62192_g4,0
isogroup62193_g1,0
isogroup62194_g3,0
isogroup62195_g1,0
isogroup62195_g4,1
isogroup62196_g1,0
isogroup62196_g7,0
isogroup62197_g5,0
isogroup62198_g4,0
isogroup62199_g1,0
isogroup62199_g3,0
isogroup62203_g1,0
isogroup62204_g1,0
isogroup62204_g3,0
isogroup62204_g4,0
isogroup62205_g1,0
isogroup62207_g1,0
isogroup62208_g2,0
isogroup62210_g1,0
isogroup62211_g1,0
isogroup62211_g3,0
isogroup62212_g1,0
isogroup62212_g2,0
isogroup62213_g1,0
isogroup62214_g2,0
isogroup62215_g3,0
isogroup62215_g4,0
isogroup62218_g1,0
isogroup62218_g2,0
isogroup62218_g3,0
isogroup62219_g1,0
isogroup62219_g2,0
isogroup62219_g4,0
isogroup62220_g3,0
isogroup62220_g5,0
isogroup62220_g6,0
isogroup62221_g2,0
isogroup62222_g2,0
isogroup62222_g4,0
isogroup62223_g1,0
isogroup62223_g3,0
isogroup62224_g1,0
isogroup62224_g2,0
isogroup62224_g3,0
isogroup62224_g4,0
isogroup62225_g1,0
isogroup62226_g1,0
isogroup62227_g7,0
isogroup62228_g1,0
isogroup62229_g1,0
isogroup62230_g2,0
isogroup62231_g1,0
isogroup62232_g1,0
isogroup62232_g2,0
isogroup62232_g3,0
isogroup62233_g1,0
isogroup62233_g2,0
isogroup62235_g2,0
isogroup62235_g4,0
isogroup62236_g1,0
isogroup62236_g2,0
isogroup62237_g1,0
isogroup62238_g1,0
isogroup62239_g2,0
isogroup62239_g7,0
isogroup6223_g1,0
isogroup62240_g1,0
isogroup62241_g2,0
isogroup62242_g2,0
isogroup62242_g3,0
isogroup62243_g3,1
isogroup62244_g1,0
isogroup62246_g2,0
isogroup62247_g2,0
isogroup62249_g1,0
isogroup62251_g1,0
isogroup62252_g1,0
isogroup62252_g2,0
isogroup62254_g1,0
isogroup62254_g2,0
isogroup62256_g2,0
isogroup62256_g3,0
isogroup62257_g1,0
isogroup62257_g2,0
isogroup62258_g3,0
isogroup62259_g3,0
isogroup62259_g4,0
isogroup62260_g1,0
isogroup62260_g2,0
isogroup62261_g3,0
isogroup62261_g4,0
isogroup62261_g5,0
isogroup62261_g8,0
isogroup62261_g9,0
isogroup62262_g1,0
isogroup62263_g1,0
isogroup62263_g2,0
isogroup62264_g1,0
isogroup62265_g2,0
isogroup62266_g2,0
isogroup62267_g1,0
isogroup62268_g1,0
isogroup62269_g3,0
isogroup62269_g8,0
isogroup62270_g1,0
isogroup62270_g2,0
isogroup62270_g3,0
isogroup62271_g1,0
isogroup62271_g2,0
isogroup62271_g4,0
isogroup62274_g1,0
isogroup62274_g3,0
isogroup62275_g1,0
isogroup62276_g3,0
isogroup62276_g7,0
isogroup62278_g2,0
isogroup62279_g4,0
isogroup62279_g5,0
isogroup62281_g1,0
isogroup62281_g3,0
isogroup62282_g1,0
isogroup62282_g3,0
isogroup62282_g5,0
isogroup62283_g1,0
isogroup62283_g2,0
isogroup62284_g1,0
isogroup62284_g3,0
isogroup62284_g4,0
isogroup62286_g1,0
isogroup62287_g1,0
isogroup62288_g1,1
isogroup62289_g1,0
isogroup62291_g2,0
isogroup62291_g5,0
isogroup62291_g6,0
isogroup62292_g1,0
isogroup62293_g1,0
isogroup62296_g2,0
isogroup62296_g3,0
isogroup62296_g4,0
isogroup62296_g5,0
isogroup62297_g2,0
isogroup62298_g1,0
isogroup62298_g2,0
isogroup62299_g1,0
isogroup62300_g2,0
isogroup62300_g3,0
isogroup62301_g4,0
isogroup62302_g1,0
isogroup62302_g2,0
isogroup62302_g3,0
isogroup62303_g1,1
isogroup62304_g1,0
isogroup62305_g1,0
isogroup62305_g4,0
isogroup62306_g2,0
isogroup62306_g3,0
isogroup62306_g4,0
isogroup62308_g2,0
isogroup62309_g1,0
isogroup62310_g3,0
isogroup62310_g4,0
isogroup62310_g5,0
isogroup62310_g7,0
isogroup62311_g1,0
isogroup62312_g1,0
isogroup62313_g1,0
isogroup62315_g1,0
isogroup62316_g1,0
isogroup62317_g2,0
isogroup62317_g3,0
isogroup62318_g1,1
isogroup62319_g1,0
isogroup62319_g2,0
isogroup62320_g1,0
isogroup62323_g2,0
isogroup62325_g1,0
isogroup62325_g2,0
isogroup62326_g1,0
isogroup62326_g3,0
isogroup62327_g1,0
isogroup62328_g3,0
isogroup62329_g1,0
isogroup62330_g1,0
isogroup62331_g10,0
isogroup62331_g2,0
isogroup62332_g1,0
isogroup62332_g3,0
isogroup62333_g2,0
isogroup62333_g3,0
isogroup62335_g1,0
isogroup62335_g2,0
isogroup62335_g5,0
isogroup62336_g1,0
isogroup62337_g4,1
isogroup62338_g2,0
isogroup62338_g3,0
isogroup62339_g1,1
isogroup62340_g1,0
isogroup62341_g1,0
isogroup62342_g1,0
isogroup62343_g1,0
isogroup62344_g1,0
isogroup62345_g2,0
isogroup62345_g4,0
isogroup62346_g3,0
isogroup62347_g3,0
isogroup62347_g4,0
isogroup62347_g5,0
isogroup62348_g1,0
isogroup62348_g2,0
